cell_id,mechanism,weight_precision,kv_cache_dtype,attn_backend,enforce_eager,workload,concurrency,repeat,itl_slo_ms,ttft_slo_ms,goodput_rps,met_fraction,throughput_rps,output_tokens_per_s
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,35,200,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,35,500,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,35,1000,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,50,200,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,50,500,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,50,1000,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,75,200,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,75,500,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,0,75,1000,0.0,0.0,0.1446,33.81
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,20,200,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,20,500,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,20,1000,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,35,200,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,35,500,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,35,1000,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,50,200,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,50,500,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,50,1000,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,75,200,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,75,500,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,1,75,1000,0.0,0.0,0.1148,29.39
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,20,200,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,20,500,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,20,1000,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,35,200,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,35,500,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,35,1000,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,50,200,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,50,500,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,50,1000,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,75,200,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,75,500,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,1,2,75,1000,0.0,0.0,0.1058,28.59
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,20,200,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,20,500,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,20,1000,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,35,200,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,35,500,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,35,1000,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,50,200,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,50,500,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,50,1000,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,75,200,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,75,500,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,0,75,1000,0.0,0.0,0.2884,67.3
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,20,200,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,20,500,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,20,1000,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,35,200,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,35,500,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,35,1000,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,50,200,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,50,500,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,50,1000,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,75,200,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,75,500,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,1,75,1000,0.0,0.0,0.4986,123.99
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,20,200,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,20,500,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,20,1000,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,35,200,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,35,500,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,35,1000,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,50,200,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,50,500,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,50,1000,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,75,200,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,75,500,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,4,2,75,1000,0.0,0.0,0.2946,77.94
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,20,200,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,20,500,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,20,1000,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,35,200,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,35,500,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,35,1000,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,50,200,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,50,500,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,50,1000,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,75,200,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,75,500,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,0,75,1000,0.0,0.0,1.2046,320.55
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,20,200,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,20,500,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,20,1000,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,35,200,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,35,500,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,35,1000,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,50,200,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,50,500,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,50,1000,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,75,200,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,75,500,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,1,75,1000,0.0,0.0,1.3896,331.11
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,20,200,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,20,500,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,20,1000,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,35,200,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,35,500,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,35,1000,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,50,200,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,50,500,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,50,1000,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,75,200,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,75,500,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,16,2,75,1000,0.0,0.0,1.0345,268.34
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,20,200,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,20,500,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,20,1000,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,35,200,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,35,500,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,35,1000,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,50,200,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,50,500,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,50,1000,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,75,200,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,75,500,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,0,75,1000,0.0,0.0,3.9468,1024.28
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,20,200,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,20,500,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,20,1000,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,35,200,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,35,500,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,35,1000,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,50,200,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,50,500,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,50,1000,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,75,200,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,75,500,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,1,75,1000,0.0,0.0,4.2007,1019.08
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,20,200,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,20,500,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,20,1000,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,35,200,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,35,500,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,35,1000,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,50,200,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,50,500,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,50,1000,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,75,200,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,75,500,0.0,0.0,4.7598,1207.67
5824814b68901229,dflash,bf16,fp8_e4m3,FLASHINFER,False,gsm8k,64,2,75,1000,0.0,0.0,4.7598,1207.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,20,200,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,20,500,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,20,1000,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,35,200,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,35,500,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,35,1000,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,50,200,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,50,500,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,50,1000,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,75,200,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,75,500,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,1,75,1000,0.0,0.0,0.1057,26.32
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,20,200,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,20,500,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,20,1000,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,35,200,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,35,500,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,35,1000,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,50,200,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,50,500,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,50,1000,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,75,200,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,75,500,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,1,2,75,1000,0.0,0.0,0.1044,26.73
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,20,200,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,20,500,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,20,1000,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,35,200,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,35,500,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,35,1000,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,50,200,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,50,500,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,50,1000,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,75,200,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,75,500,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,0,75,1000,0.0,0.0,0.2725,63.67
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,20,200,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,20,500,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,20,1000,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,35,200,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,35,500,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,35,1000,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,50,200,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,50,500,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,50,1000,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,75,200,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,75,500,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,1,75,1000,0.0,0.0,0.3009,76.61
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,20,200,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,20,500,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,20,1000,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,35,200,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,35,500,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,35,1000,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,50,200,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,50,500,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,50,1000,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,75,200,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,75,500,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,4,2,75,1000,0.0,0.0,0.2718,71.54
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,20,200,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,20,500,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,20,1000,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,35,200,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,35,500,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,35,1000,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,50,200,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,50,500,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,50,1000,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,75,200,0.0,0.0,1.0312,244.17
aaeb804d4d2a584f,none,bf16,auto,FLASHINFER,False,gsm8k,16,1,75,500,0.0,0.0,1.0312,244.17
